origin_zip,destination_zip,customer_name
65101,39530,Bluebird Energy Partners
92101,30303,Cascade Brands Inc.
29401,94107,Northstar Beauty Ltd.
86001,02903,Northstar Logistics Holdings
20910,20007,Fusion Aviation Co.
84101,29902,Echo Aviation Group
80524,69361,Lumen Foods Holdings
46802,01760,Solstice Retail LLC
17602,85296,Evergreen Hardware Group
72901,14604,Cedar Apparel Partners
83401,85701,River Outdoors Co.
04901,30340,Cascade Aviation Ltd.
14202,69101,Evergreen Trading Group
06702,30340,Nimbus Kitchen LLC
10001,28202,Aurora Foods Co.
54911,72034,Cedar Apparel Partners
94103,96701,Canyon Electrics LLC
96720,20740,Summit Supply Co.
81601,14202,Cobalt Electrics Partners
98052,20170,Harbor Toys Inc.
05602,32801,Summit Energy Group
58301,99654,Bluebird Energy Inc.
74074,83702,Harbor Beauty Partners
37604,20910,Harbor Trading Holdings
45701,89701,Bluebird Textiles Inc.
67202,29501,Quantum Pets Partners
08608,04901,Canyon Aviation Partners
75035,36104,Sierra Trading Group
37604,94607,Bluebird Supply Holdings
96720,02840,Aurora Kitchen Inc.
30340,03101,Canyon Foods LLC
29401,87501,Acme Gadgets Group
30901,33166,Harbor Toys Ltd.
20910,65806,Cascade Kitchen Holdings
87501,43604,Neon Health LLC
82001,68102,Neon Pets Co.
11201,95112,Acme Labs Holdings
81601,90802,Acme Labs Group
08901,99201,Sierra Electrics Holdings
59801,02906,Fusion Hardware Holdings
60601,64106,Apex Hardware Ltd.
88001,01103,Quantum Supply Inc.
82001,03755,Vertex Health LLC
94107,30901,Sierra Electrics Co.
39401,99645,Nimbus Coffee LLC
80302,20007,Sierra Automotive LLC
24740,80903,Solstice Beverage Co.
20003,35203,Vertex Automotive Inc.
94103,72701,Atlas Coffee Co.
30303,19103,Mercury Home Co.
23219,85296,Orbit Textiles Inc.
55110,87501,Polar Home Partners
35401,39759,Orbit Kitchen Co.
26101,43604,Prime Electrics LLC
60601,94103,Apex Marine Co.
37902,01760,Cobalt Foods Inc.
67502,43215,Cobalt Retail LLC
78205,05701,Acme Pets Holdings
80903,65101,Polar Hardware Co.
33401,20910,Canyon Retail Co.
68102,72701,Quantum Retail Partners
19901,06810,Atlas Foods Partners
89030,83301,Cascade Aviation Holdings
02108,80302,Nimbus Goods LLC
16501,14604,Bluebird Automotive Holdings
24740,31401,Pioneer Goods Holdings
82901,83001,Vertex Athletics Ltd.
64106,05855,Canyon Home Group
90802,40507,Prime Pharma Partners
73102,24740,Aurora Toys Ltd.
37902,59901,Lumen Hardware Ltd.
59901,01760,Atlas Retail Holdings
23219,11530,Mercury Textiles Co.
03431,33132,River Outdoors Group
19103,20001,Cobalt Office Holdings
54911,99301,Sierra Energy Co.
71101,80903,Mercury Outdoors Inc.
53703,89501,Prime Athletics Ltd.
25301,97205,Sierra Brands Ltd.
94607,90034,Atlas Beverage Co.
05602,78701,Sierra Aviation Partners
47708,48226,Sable Electrics Partners
20007,91340,Orbit Office Group
80524,38103,Neon Hardware Group
68508,97035,Atlas Beverage Inc.
32801,83401,Atlas Apparel Group
85004,96813,Cascade Goods Inc.
33401,72201,Sable Hardware Ltd.
07030,98660,Prime Pharma Partners
28401,17101,Lumen Supply Co.
14202,19958,Polar Gadgets Partners
20003,27601,Polar Labs Inc.
49503,36104,Solstice Toys Holdings
50701,57104,Prime Pets Partners
02886,08608,River Beverage LLC
32202,92701,Atlas Goods Partners
97701,39759,Apex Coffee Ltd.
36104,77573,Prime Hardware Co.
95112,94103,Cedar Electrics Co.
37604,59801,Orbit Beverage LLC
58701,31401,Cedar Marine Holdings
29601,01810,Evergreen Pets Inc.
16501,39530,Acme Textiles LLC
04901,39401,Vertex Toys Co.
19958,78205,Lumen Logistics Partners
89501,91304,Harbor Brands Ltd.
57401,24011,Neon Electrics Inc.
02108,48326,Prime Trading LLC
89701,48933,Echo Logistics Ltd.
06103,84101,Vertex Aviation Ltd.
71101,74401,Prime Trading Co.
29201,11803,Harbor Beauty Group
63017,31401,Prime Outdoors Inc.
78205,68102,Cobalt Toys Partners
27701,83702,Nimbus Kitchen LLC
47708,99501,Prime Textiles Partners
78045,53202,Summit Marine Inc.
14604,69361,Nimbus Hardware Inc.
70501,71101,Acme Apparel Inc.
06810,72901,Apex Health Ltd.
03431,67202,Nimbus Athletics Group
57104,61101,Polar Aviation Co.
68801,42101,Fusion Logistics Co.
04092,83301,Cedar Office Group
48104,29201,Cobalt Beverage Holdings
62701,83401,Pioneer Office Group
01970,41011,Echo Athletics Co.
94107,28801,Quantum Outdoors Ltd.
99501,82901,Apex Beauty Inc.
19901,92701,Solstice Health Group
85281,11201,Atlas Brands Holdings
75201,20007,Apex Health Group
94103,22314,Orbit Hardware Inc.
82601,57104,Cascade Trading Partners
06702,20910,Aurora Home Group
28401,67401,Canyon Apparel Ltd.
77573,48180,Sierra Wellness Inc.
91352,33401,Vertex Foods Co.
07030,07302,Bluebird Automotive Inc.
54911,32202,Mercury Aviation Group
78701,41011,Cedar Electrics Group
35401,80302,Atlas Pharma Holdings
21740,64106,Evergreen Office Group
66603,55802,Canyon Automotive Inc.
10013,72201,Bluebird Brands Holdings
03755,70501,Cedar Athletics Ltd.
20170,06103,Fusion Gadgets LLC
07102,73102,Vertex Outdoors Ltd.
24011,70802,Evergreen Logistics LLC
13202,59901,Evergreen Outdoors LLC
97301,43232,Canyon Coffee Ltd.
36602,53202,Summit Marine Ltd.
02906,58203,Quantum Pharma Co.
84101,19901,Canyon Electrics Ltd.
19801,05701,River Trading Inc.
99301,92701,Summit Logistics Co.
07030,20910,Aurora Logistics Holdings
70802,03801,Canyon Foods Group
48226,37902,Bluebird Coffee Partners
46601,20910,Sierra Marine Holdings
97501,66101,Bluebird Electrics Holdings
22314,99801,Cobalt Outdoors Ltd.
55101,21201,Aurora Health Co.
03431,82001,Atlas Coffee Holdings
28801,30030,Vertex Toys Inc.
96797,99301,Orbit Pharma Holdings
99701,75201,Acme Pets Group
97301,39401,Solstice Home Group
33602,85225,Harbor Labs Partners
89101,39759,Echo Automotive Partners
91352,33602,Vertex Gadgets Ltd.
75035,08608,Atlas Goods Group
53703,99801,River Automotive Partners
11530,82601,Polar Health Co.
29401,89501,Acme Aviation Inc.
77002,17101,Sable Aviation Group
56301,85296,Cascade Aviation Holdings
91304,37203,Bluebird Apparel Co.
65806,20740,Canyon Apparel Holdings
57401,89101,Polar Pharma Holdings
02840,55401,Quantum Coffee Partners
07102,29201,Cascade Retail Partners
98660,88203,Fusion Apparel Group
78045,88310,Vertex Outdoors Ltd.
89030,80302,Atlas Coffee Co.
26505,55110,Orbit Electrics Holdings
08002,76102,Summit Goods Inc.
37402,46601,Atlas Retail Ltd.
08901,72034,Canyon Health Inc.
85701,98660,Pioneer Brands Holdings
88001,23510,Bluebird Outdoors Ltd.
80202,04330,Nimbus Automotive Inc.
83301,48933,Evergreen Goods Holdings
22314,76102,Sable Logistics Inc.
83702,67202,Evergreen Gadgets Ltd.
95112,84601,Lumen Coffee Partners
03431,18102,Cedar Goods Ltd.
23219,04330,Acme Electrics Ltd.
59901,68508,Polar Outdoors LLC
21044,39530,Pioneer Athletics Ltd.
39201,99645,Aurora Coffee LLC
02903,45701,Pioneer Home Inc.
03755,84770,Vertex Aviation Holdings
02886,40202,Evergreen Trading Partners
33132,57501,Northstar Kitchen Holdings
67202,46204,River Beauty Partners
72701,10013,Sierra Marine Holdings
01810,01103,Echo Apparel Partners
48226,58301,Mercury Energy LLC
71901,49503,Nimbus Trading Co.
72901,43604,Atlas Pharma Co.
92101,78701,Neon Outdoors Holdings
58501,46204,Echo Outdoors Group
75201,04101,Neon Outdoors Group
67202,03755,Vertex Logistics Ltd.
65101,71201,Fusion Trading LLC
08002,29902,Polar Coffee Group
94103,92701,Atlas Health Partners
31401,80202,Quantum Pharma LLC
48180,68801,Echo Beauty LLC
33401,37402,Canyon Wellness Group
84601,84770,River Apparel LLC
69361,48933,Atlas Labs Partners
58102,84401,Fusion Foods Partners
91352,96797,Northstar Kitchen LLC
42101,47708,Lumen Apparel Ltd.
95814,53140,Echo Textiles Partners
33301,47708,Northstar Beverage Ltd.
01760,48180,Neon Supply Ltd.
04330,83401,Orbit Kitchen LLC
14202,70501,Neon Textiles Holdings
40601,21044,Atlas Brands Partners
83401,24740,Pioneer Office Group
94107,60611,Cascade Textiles Group
96701,84401,Mercury Logistics Inc.
03801,73034,Acme Outdoors Ltd.
53140,02139,Polar Apparel LLC
83001,84101,Lumen Athletics Group
03301,19901,Pioneer Kitchen Group
14202,66603,Lumen Pharma Co.
95112,89431,Echo Energy Group
88001,31401,River Brands Partners
29902,30030,Atlas Beverage Ltd.
47906,77573,Pioneer Electrics Group
47906,82001,Aurora Wellness Partners
57701,40601,Northstar Logistics Partners
03801,43232,Neon Energy Inc.
48104,83001,Sable Beauty LLC
91304,07302,Cedar Trading Inc.
41011,61602,Northstar Marine Co.
69361,02903,Harbor Pharma Partners
68102,45202,Polar Retail Ltd.
57006,97401,Nimbus Athletics Group
06901,37902,Northstar Supply Partners
75035,16501,Nimbus Gadgets Holdings
08608,48180,Acme Gadgets Partners
82301,55110,Canyon Trading Ltd.
10013,78205,Cascade Pharma Ltd.
02886,59801,Vertex Office Group
85281,31401,Atlas Supply LLC
96797,84601,Echo Aviation Co.
43215,48326,Cascade Health Co.
59801,05001,Sierra Beauty Ltd.
05401,54911,Vertex Aviation Partners
89501,11803,River Goods Holdings
50701,02906,Polar Retail Inc.
88001,01810,Bluebird Home Holdings
78045,99501,Aurora Toys Co.
74103,96797,Sierra Office Holdings
77573,99645,Neon Aviation Partners
29902,45402,Echo Office Ltd.
75201,02906,Summit Office Partners
68102,38103,Neon Brands Ltd.
96734,91352,Sable Coffee LLC
76102,83001,Northstar Brands Inc.
11201,30901,Pioneer Health Co.
